My Halloween costume is to funny,VincentGallego4,35.11991,-106.50864,2014-10-30 19:55:22;
My night after long day http://t.co/DI60KXkkld,aubrianna19,35.11595,-106.5133,2014-10-30 19:55:25;
"I have the django soundtrack on my phone and it gets Me so hyphy""""",stormyransom,35.21381,-106.66603,2014-10-30 19:55:40;
?@PoePoeYo_: Can we really not buy tickets at the door?? mhm. ,riahkillsxo_,35.13503,-106.70898,2014-10-30 19:55:47;
"@fIirting: When you're mad at bae """,That_Navajo13,35.04261,-106.72967,2014-10-30 19:55:53;
wanting to go take care of the babe ,Liddo_Thriller_,35.08757,-106.50561,2014-10-30 19:56:44;
Feelin how I felt on junior high... Really wish I had somewhere else to be right now.,tate_anium,35.06582,-106.73921,2014-10-30 19:56:47;
Don't feel safe by myself here.,tate_anium,35.06592,-106.73934,2014-10-30 19:57:05;
"@bookscapereview it was around noon I think? Idk. I told Krystal I would start making them in my spare"" time.""",Snarky_Jen,35.08793,-106.65408,2014-10-30 19:57:51;
@megynkelly anybody that doesn't see the destructive effects of liberalism is brain dead & clueless of the impact it plays in Am,MsDemaeanor,35.2027,-106.73171,2014-10-30 19:58:01;
"@Godwetrust777: http://t.co/koLTsHfMB7"" Another dem showing lots of class.""",rlong812,32.18002,-107.68358,2014-10-30 19:58:02;
I wanna watch Horns,alycia_campos,36.33732,-106.17848,2014-10-30 19:58:20;
I think I'm going to do something stupid. And there's no one to stop me...,tate_anium,35.06572,-106.73929,2014-10-30 19:59:05;
@EricaKrause it was a who's who. Minus you. ,MaralynB,35.10116,-106.56391,2014-10-30 19:59:08;
The futureeeeeee,wrackalagucci,35.09136,-106.49884,2014-10-30 19:59:26;
Goodnight. ,tate_anium,35.06581,-106.73947,2014-10-30 19:59:29;
"We're everywhere! Twitter, Facebook, Instagram & Tumblr. R u following the most diverse & only worldwide bear group? http://t.co/7P33EYIh2i",sfbbcp,35.14072,-106.58373,2014-10-30 19:59:34;
Maybe this beat is too chill to rap to,kelseydorsett,35.6234,-106.05278,2014-10-30 19:59:41;
I vot?d this evening! I think I was the 3rd youngest of the 50 or so people voting alongside me. Just a few days left Gen Y! #rockthevote,Lutzy26,35.14321,-106.51781,2014-10-30 19:59:46;
Just Creepy. http://t.co/3kv8SHyGIx,amandalilagren,35.10124,-106.54019,2014-10-30 19:59:59;
?@pussyycocaine: THE FUTURE @wrackalagucci http://t.co/UK9eHr29FF?? yes ma'am,wrackalagucci,35.09136,-106.49884,2014-10-30 20:00:00;
I probably had the worst game of my season tonight.,mkinberger,35.17439,-106.56877,2014-10-30 20:00:11;
Niggas gotta die for this shit to survive - @vincestaples,_Christiaannn_,35.11339,-106.63517,2014-10-30 20:00:14;
you can't just walk into someone's life and make them feel special and tell them you love them and just leave.,riahkillsxo_,35.13508,-106.70889,2014-10-30 20:00:18;
"wait, people do it all the time.",riahkillsxo_,35.13499,-106.70898,2014-10-30 20:00:27;
I'm gonna be a loner for the rest of my life because everyone likes to mess with my feelings,nessaaaa_02,35.04878,-106.71562,2014-10-30 20:00:27;
Impressive launch and VIP night for @davebustersabq -- kudos!,MaralynB,35.10089,-106.56356,2014-10-30 20:01:03;
Really happy about this ,MorganMClark8,35.0485,-106.63528,2014-10-30 20:01:13;
"Chicano is not a color.. it's the way you think, it's the way you live. ?",MostDeff__Dest,35.04549,-106.74187,2014-10-30 20:01:14;
Chilling in Noah and Rj's house and they aren't here ,CierrRaw,35.05119,-106.63564,2014-10-30 20:01:14;
?@JRackzzz_: I'm not 10 years old ,_Christiaannn_,35.11392,-106.63549,2014-10-30 20:01:18;
"I know you, I danced with you once upon a dream.. ?",PrincessJazmin,35.14599,-106.69035,2014-10-30 20:01:22;
"@nfl: Cam Newton (so far): 5/15. 47 yards. 1 INT. 1 Fumble. http://t.co/4MdB6qaIQe"" And he thinks he's Superman!""",rlong812,32.18002,-107.68358,2014-10-30 20:01:24;
I wish we could go full out with our competition routine but wrongly have half of it: (,Damian_x1,34.81249,-106.74829,2014-10-30 20:01:26;
You know shits about to go down when I get my little notebook out,courtneycakes45,35.08861,-106.62486,2014-10-30 20:01:27;
Next thing to self teach is how to make a rocker spreader. Got my Kyler bean a set of fancy bustles. #Lakota #Dine #JrBoysFancybustle #LDL,MrBadWarrior,35.20994,-106.69965,2014-10-30 20:01:30;
Que Yeah Se Llege Friday,Yarelita_Love,35.07791,-106.69383,2014-10-30 20:01:42;
Bedtime...good night tweeps!,iveyjanette_207,35.05867,-106.57625,2014-10-30 20:01:59;
@_MilitaryStrong @USArmy @Awilda aka (Willie ) Feel very proud of you. Great to follow you God bless,AwildaWillie,35.21533,-106.66579,2014-10-30 20:02:00;
@JRackzzz_ Love you fam,_Christiaannn_,35.11385,-106.63535,2014-10-30 20:02:16;
Got 6 Party's HMU For Address?,Yarelita_Love,35.07792,-106.69374,2014-10-30 20:02:25;
Awkward..,magtheD_lena,35.12975,-106.5477,2014-10-30 20:02:53;
"@bookscapereview I know. Oh hey, I'm going to apply for the M-12 30 hour position. Think I can get it?",Snarky_Jen,35.08831,-106.65397,2014-10-30 20:03:04;
Even the good guys turn out to be a little shitty too. #givingup,KawaiiBabydoll,35.24329,-106.6984,2014-10-30 20:03:32;
@_MilitaryStrong A PICTURE WITH A Million WORDS,AwildaWillie,35.21534,-106.66588,2014-10-30 20:03:34;
Wow so nice of our mailman to deliver the mail AT 7:30 PM,giana_leon,35.13585,-106.55884,2014-10-30 20:04:07;
@deanholli Very nice!,rlong812,32.18002,-107.68358,2014-10-30 20:04:35;
"@leah_michal lame! Oh, I made Kugel for a potluck today. :-)",Snarky_Jen,35.08819,-106.65414,2014-10-30 20:04:36;
So close @eRa_Eternity @eRaJoltsy http://t.co/WKMpJTj6pa,paulbarrasso,35.15387,-106.68681,2014-10-30 20:04:42;
Lost by Frank Ocean ,burquetae,35.09242,-106.65864,2014-10-30 20:04:58;
life is the way you see it,ahoyamber,35.13204,-106.6489,2014-10-30 20:05:07;
THE BOYS @ Twin Peaks Albuquerque http://t.co/TP7Ruj1AG3,Hector_munoz13,35.1465,-106.59135,2014-10-30 20:05:22;
"Umm hello me, I'm right here I can make you happy ",Nessaxbabe,35.13282,-106.53162,2014-10-30 20:05:24;
They couldn't have written that last scene better. Best brother moment bring back #Bamon #TVD,kristen_lucero,35.20399,-106.68393,2014-10-30 20:05:26;
"Mary had a little lamb, its heart was black as coal. It crept into her room one night and ate her fucking soul. ",spoookycaitlin,35.16474,-106.73121,2014-10-30 20:05:32;
@foxnation quit crying like a baby,rosered121247,35.12921,-106.61896,2014-10-30 20:05:36;
I have the worst migraine in the world :(,Nessaxbabe,35.13284,-106.53166,2014-10-30 20:05:39;
@Presify I fucking know,paulbarrasso,35.15387,-106.68682,2014-10-30 20:05:43;
Obituary/Carcass HalloweenShow at The BlackSheep in Colorado Springs! Who's coming in Costume? http://t.co/hVbk1YJkSD http://t.co/yt6lwuSaWO,obituarytheband,35.66106,-105.98207,2014-10-30 20:06:13;
@bookscapereview I don't work tomorrow. I should be in on Saturday for story time though. I only work mon/tue/thur and Tuesday's I'm at SB.,Snarky_Jen,35.08808,-106.65359,2014-10-30 20:06:28;
"I am not in danger, I am the danger",breakingbadbot,35.08449,-106.65114,2014-10-30 20:06:35;
Good night! :) ;) XO <3,RamonaMariaAlin,35.57167,-105.69104,2014-10-30 20:06:38;
@seanhannity Obama is an idiot puppet who hates Am & is an Islamist just say it time for truth just done with lies,MsDemaeanor,35.2025,-106.73175,2014-10-30 20:06:38;
@TrapShawtyyy are you at the game?,Erica_SoTiny,35.08513,-106.50671,2014-10-30 20:06:45;
@michellemalkin your right more blood and he sleeps at nite,rosered121247,35.13195,-106.61739,2014-10-30 20:06:52;
Siri just called Joe a little badger ,AllenAlzack1,35.21021,-106.66845,2014-10-30 20:07:00;
@megankamerick @publicsquarenm DOE study: benefits go away by 4th grade! We have dysfunction families. Fix the family & fix the problem.,tnollc,35.68167,-105.975,2014-10-30 20:07:15;
@_MilitaryStrong This picture made me cry but of joy and beauty. WHAT Is Her name?,AwildaWillie,35.21543,-106.66575,2014-10-30 20:07:24;
Before I die I need to wear a slutty animal costume lmao,taylorlovechav,34.82178,-106.75366,2014-10-30 20:07:24;
Drinking a Whisky Cask Cider by @ThistlyCross @ Albuquerque Press Club ? http://t.co/N7cOW5loCf #photo,Michelle9732505,35.0815,-106.639,2014-10-30 20:07:40;
It's like everyday I get more and more used to not talking to you and when I think about it just makes me think of how I lost you.,riahkillsxo_,35.13492,-106.70891,2014-10-30 20:07:47;
What is life,_Christiaannn_,35.1136,-106.63514,2014-10-30 20:07:52;
@foxnewspolitics check the ballots good hope they won't lose,rosered121247,35.13195,-106.61739,2014-10-30 20:08:07;
Got 5 Halloween Party's For Tomorrow HMU For Address?,Yarelita_Love,35.07794,-106.69392,2014-10-30 20:08:18;
Arch rivals playing together at halftime @ Wilson Stadium http://t.co/RmVDBhkY7s,MousemanRick,35.08472,-106.50813,2014-10-30 20:09:01;
?You Say I'm Heart Less. If That's The Case Then Label Me A Cold Hearted Bitch.,AdoreMireya_,35.10948,-106.63498,2014-10-30 20:09:17;
"That reminds me, I gotta get my arms dome before I leave Albuquerque ",sterismusic,35.11719,-106.58399,2014-10-30 20:09:36;
@megankamerick @publicsquarenm $$ not the issue. We spend more per student then surrounding states. Issues is dysfunctional families.,tnollc,35.68166,-105.97497,2014-10-30 20:09:37;
Truth hurts lies kill...,AdoreMireya_,35.10906,-106.62865,2014-10-30 20:09:55;
Im still frustrated & annoyed about that.,YouDream_Ashley,35.04309,-106.71809,2014-10-30 20:10:02;
"@FLOWORTHY: I like a girl is honest and tells me everything"" Guy*""",Nessaxbabe,35.13284,-106.53164,2014-10-30 20:10:07;
@Varneyco your right there's more evil then good why can't people see it,rosered121247,35.13195,-106.61739,2014-10-30 20:10:19;
Feeling loved ,mstarr_A,35.58614,-106.01093,2014-10-30 20:10:34;
Ugh. Like really? Im so stupid,YouDream_Ashley,35.04309,-106.71809,2014-10-30 20:10:40;
Want to do something tonight,JayGAktive_,35.14336,-106.69783,2014-10-30 20:11:11;
I'm at the point in my life where I don't give a fuck who I lose in the life...,AdoreMireya_,35.10907,-106.6287,2014-10-30 20:11:13;
@SpeakerBoehner DO Your job the people need you,rosered121247,35.13195,-106.61739,2014-10-30 20:11:13;
@Smile_Bryce hell yeah next time we will do that,UglyGod2x,35.52347,-108.77079,2014-10-30 20:11:39;
Fugly,kianaolivar,35.15374,-106.56822,2014-10-30 20:13:31;
I want to talk to youuuu ,Kaylersss_xo,35.31879,-106.72717,2014-10-30 20:13:36;
Regrets are a waste of time,_alexrael,35.24416,-106.70565,2014-10-30 20:14:03;
"@Obey_That_D: I haven't went running all week """,Eliza_beeetch,35.0858,-106.5145,2014-10-30 20:14:11;
Mom already has me making dinner and cleaning hah ,Enjoi_Kess,35.77591,-107.25507,2014-10-30 20:14:19;
I've never had bieber fever ,ShannonTaraddei,35.14113,-106.5831,2014-10-30 20:14:28;
"Some big girls can really get it, curves are a must.",EhyaYeh,35.0798,-106.74669,2014-10-30 20:14:39;
Time for bed. I have a long stressful day ,Nessaxbabe,35.13285,-106.53161,2014-10-30 20:15:43;
Bitch,kianaolivar,35.15379,-106.56817,2014-10-30 20:16:17;
This is bullshit,gabioirefa,35.20527,-106.65303,2014-10-30 20:16:23;
I can't even deal with how messy my room is right now,oliviaxlena_xo,35.15379,-106.69083,2014-10-30 20:17:22;
"@meanthony1 Yeah, that was nice of them huh.",rlong812,32.18002,-107.68358,2014-10-30 20:17:44;
@sarahmgibbon This makes me really miss you!,swag_COOP,35.14755,-106.5261,2014-10-30 20:17:48;
@Neecie be right there! ,kristendelcurto,35.28606,-106.66103,2014-10-30 20:17:50;
Damn Quincy fouled out.,D1_DREADHEAD,35.08596,-106.58876,2014-10-30 20:17:56;
@Zamode68 thanks girl!,kristendelcurto,35.28606,-106.66103,2014-10-30 20:17:59;
Im not looking for love,KiDAStrO64,35.12384,-106.70172,2014-10-30 20:18:04;
?@SirStNick: ?@TheFunnyVines: IM DEAD ,Jose_martinezII,35.22963,-106.66172,2014-10-30 20:18:06;
@DanaCortez & @djautomatic should go on a date,jarredgray15,34.82387,-106.75539,2014-10-30 20:18:11;
"@andrewlx: I WILL NOT SLEEP TONIGHT UNTIL THE ULTRAVIOLENCE TOUR RUMORS ARE RESOLVED"" HOLLYY SHHIIITTTT WHHAAAAATTTTTTT???????!!!!?????!!!""",Dartayvius,35.06986,-106.56567,2014-10-30 20:18:18;
Tomorrow me & @JoAnn_Beuerle are dressing up MATHEMATICAL yo! No math nerds this year! #pi-chicks #mathdiva #mathgod-dess ...look for pics..,valtor72,35.29454,-106.55162,2014-10-30 20:18:32;
@missiwimberly I absolutely have none either. He's a schmuck!,rlong812,32.18002,-107.68358,2014-10-30 20:18:44;
@djautomatic @DanaCortez I never met you before @djautomatic but we should hang out Lol,jarredgray15,34.82373,-106.75532,2014-10-30 20:19:36;
"@megankamerick @publicsquarenm Fix the family, fix our education problem.",tnollc,35.68163,-105.97498,2014-10-30 20:19:47;
Falcon is in the nest. What does that mean?! #Scandal,PermedtoNatural,35.19237,-106.66642,2014-10-30 20:19:52;
"I dont think ill ever let a guy in, i dont think anyone understand how much this hurts http://t.co/bL4xotuIBf",kylizzle_xo,35.20685,-106.72766,2014-10-30 20:20:05;
Sometimes I think things that are just so rude like where did that thought even come from why is it so unnecessarily negative ???,nishniche,35.08316,-106.6308,2014-10-30 20:20:28;
Sometimes you just want to punch people in the face.,doesntlikekats,35.15524,-106.68103,2014-10-30 20:20:31;
@djautomatic @G_Eazy so lucky,jarredgray15,34.82395,-106.75543,2014-10-30 20:20:32;
Iv been vaping so much lately!,Retro_Swanson_,35.20009,-106.73631,2014-10-30 20:20:54;
@SabrinaCupCakee come get me,Obeyyafuck,35.10697,-106.54361,2014-10-30 20:21:38;
"It is always great to see a client's namesake on opening night. Everyone say Hi Buster!"" @ Dave &? http://t.co/kCHs1BWkWV""",Tom_Garrity,35.09929,-106.56544,2014-10-30 20:21:39;
"I little bit of sass, with a whole lot of ass",oliviaxlena_xo,35.15381,-106.69083,2014-10-30 20:21:42;
That being said I've never actually punched anyone in the face*,doesntlikekats,35.15431,-106.68179,2014-10-30 20:21:45;
?@Jayyjay_: I'm Johnathan ,IndigoChild___,35.0746,-106.51123,2014-10-30 20:22:10;
I Having Really Bad Hot Flashes wtf,Nessaxbabe,35.13286,-106.53172,2014-10-30 20:22:14;
@RuthlessHenny_ good ?,xoaer_,35.1256,-106.71751,2014-10-30 20:22:19;
I'm So happy Basketball is here!?,LovexCellaa_,35.07481,-106.67751,2014-10-30 20:22:34;
I apologize the the stream is late... By hours if you want to know how the time has been spent add me on snapchat twobirdz,Two_Birdz,35.10158,-106.56413,2014-10-30 20:23:25;
"They tell you about the fight to hold on, But never tell you about the fight to let go",sterismusic,35.11719,-106.58399,2014-10-30 20:24:00;
someone talk to me. ,uhhhhidaly,35.06357,-106.64392,2014-10-30 20:24:11;
So I'm dressing up as Kim K bye,oliviaxlena_xo,35.15371,-106.69078,2014-10-30 20:24:19;
DOES ANYONE HAVE A BLACK TUTU,Cassi2Sassy,35.04722,-106.72453,2014-10-30 20:24:20;
Bruh. My mom wants to go to Albuquerque right....now?!? Hahah,Enjoi_Kess,35.78402,-107.2312,2014-10-30 20:25:01;
"Two can play that game, babe. ",_sarahanita,35.64146,-106.01183,2014-10-30 20:25:16;
i think its time to take a trip to the beddddd ,Liddo_Thriller_,35.088,-106.50596,2014-10-30 20:25:21;
@Only4SweetOct hey hey hey,AnnetteWatson,35.20039,-106.65369,2014-10-30 20:25:31;
My home made stylus is so ghetto but works so well. Hooray for science!,Sonyaboneya,35.10298,-106.49224,2014-10-30 20:25:57;
"@youngxking: ?@YungSeiko: I want this ??""",Liddo_Thriller_,35.088,-106.50596,2014-10-30 20:26:12;
@djautomatic @DanaCortez let's chill at the studio,jarredgray15,34.82393,-106.75539,2014-10-30 20:26:34;
@ChelseaMcCrack this could totally get @TheEllenShow attention we could be the coolest kids at the#WWC2015 :) http://t.co/NLe1KKCrcb,samlfox25,35.08432,-106.62617,2014-10-30 20:26:43;
can i fucking die,kylizzle_xo,35.20681,-106.72771,2014-10-30 20:26:55;
I'm like so what I'm drunk,_alexrael,35.24394,-106.70579,2014-10-30 20:26:57;
?@YungSeiko: I want this ??,uhhhhidaly,35.06391,-106.64409,2014-10-30 20:27:32;
If only babe Would play ball with me ,LovexCellaa_,35.07475,-106.67766,2014-10-30 20:28:05;
@QuincyAcy had a good game tonight. Put on for Mesquite ,D1_DREADHEAD,35.08619,-106.58869,2014-10-30 20:28:19;
@DanaCortez do you have snap chat,jarredgray15,34.82395,-106.75547,2014-10-30 20:28:26;
"I'm a little bit of sass, with a whole lot of ass",oliviaxlena_xo,35.15384,-106.69086,2014-10-30 20:28:58;
Tomorrow night here!!! $175 $75 $50 #Halloween #FrightNight #DJ #CostumeContest #WinMoney ,CcFoxx,35.05971,-106.58113,2014-10-30 20:28:59;
"@megankamerick No one is speaking of NM 2 problems-400 years of dysfunctional families and ~1,000 years!",tnollc,35.68166,-105.97498,2014-10-30 20:29:10;
jeepers creepers 2 is on rn ,ahoyamber,35.13186,-106.64937,2014-10-30 20:29:32;
With My Loves,Yarelita_Love,35.07787,-106.69383,2014-10-30 20:29:45;
Drinking with the man who killed his son. #Scandal,PermedtoNatural,35.19236,-106.66647,2014-10-30 20:29:49;
Yeah? ,oliviaxlena_xo,35.15386,-106.69093,2014-10-30 20:29:51;
"@djautomatic & @DanaCortez I want to go to EDC,",jarredgray15,34.82399,-106.75548,2014-10-30 20:30:02;
Who else is being a super hero tomorrow other than us?,hyfritsgabi,35.14302,-106.49278,2014-10-30 20:30:14;
"My psych prof liked how I incorporated a quote from Macklemore's Thrift Shop"" in my Conspicuous Consumption essay""",TDesquitado,35.08247,-106.61446,2014-10-30 20:30:17;
I like being a motivation to people who find it hard to persevere and reach a goal. Life has a pace for everyone and it can be progressive.,EhyaYeh,35.07976,-106.74667,2014-10-30 20:30:30;
Makes me die when girls post pictures of their babies ,taylorlovechav,34.8218,-106.75367,2014-10-30 20:30:54;
I'm so happy with life rn!,JohnnyThundawun,35.12146,-106.58479,2014-10-30 20:31:14;
i honestly dont care anymore,kylizzle_xo,35.20679,-106.72769,2014-10-30 20:31:24;
@TiTEN13 ditto sister!,mikala_renee,35.1042,-106.70646,2014-10-30 20:31:27;
?@Cassi2Sassy: DOES ANYONE HAVE A BLACK TUTU? * glove,_londers,35.63116,-106.06484,2014-10-30 20:31:45;
?@anjelicalenae_: ,oliviaxlena_xo,35.15374,-106.6909,2014-10-30 20:31:52;
That's actually ugly af,hyfritsgabi,35.14293,-106.49277,2014-10-30 20:32:10;
@TstormVA oh okay thanks! :),PermedtoNatural,35.19249,-106.66643,2014-10-30 20:32:14;
Brees just pulled a stafford... #whoop!,Bucs_Princess,35.25041,-106.70906,2014-10-30 20:32:48;
I have 6 legit friends,oliviaxlena_xo,35.15384,-106.69083,2014-10-30 20:32:48;
"Beautiful things don't ask for attention""""",The_Wod_Bod,35.11087,-106.52203,2014-10-30 20:33:00;
"Accountable Healthcare Staffing #Nursing #Job: RN/LPN Cor... (#Albuquerque, NM) http://t.co/d3TGigLeWA http://t.co/Z2ZAZj3etq",AccountableHS,35.08449,-106.65114,2014-10-30 20:33:47;
"Mum and I have officially decided to retire the pair of skis we both learned to telemark on, 15 years apart http://t.co/qD14QtnbEU",the_maddawg,35.69243,-105.93605,2014-10-30 20:33:55;
It is sad and exciting day for the #ForrestFamilySkiTeam,the_maddawg,35.69243,-105.93605,2014-10-30 20:34:12;
Had a blast at @DaveandBusters preview party! Living out my 8-year-old dreams of winning at THE CLAW #ABQ,JuliannePhares,35.09952,-106.56741,2014-10-30 20:34:13;
Gonna rock the stage tomorrow with ashy ashy and P-thuggie #civildisobedience,oliviaxlena_xo,35.15376,-106.69081,2014-10-30 20:34:17;
Oy... I get lazy with twitter lol...,ixVic,35.2606,-106.67844,2014-10-30 20:34:49;
I Want To Smoke,Yarelita_Love,35.07789,-106.69391,2014-10-30 20:35:15;
Losing a best friend is just like a breakup and I would never wish it on anyone ever,danishbeyonce,35.35249,-106.70314,2014-10-30 20:35:30;
I hope Cavs lose ,LovexCellaa_,35.07474,-106.6776,2014-10-30 20:35:37;
These homies just came into my house with Taco bell and didn't get me any.,its_cilla_,35.20155,-106.72377,2014-10-30 20:36:10;
Never Smoked But I Want To Try It,Yarelita_Love,35.07792,-106.6939,2014-10-30 20:36:11;
"@ChefBoyEd: @kylizzle_xo babeee"" thank u""",kylizzle_xo,35.20638,-106.72811,2014-10-30 20:36:56;
happiest I've been in a while??,CianaChanning,35.17586,-106.50681,2014-10-30 20:36:57;
Melo went clutch with that shot over lebron !!,_mikey_27,35.06243,-106.74768,2014-10-30 20:37:12;
Switched at birth is such a good show,Cassi2Sassy,35.04698,-106.72429,2014-10-30 20:38:09;
"I've known him since he looked like a tan potato"" -@tervy111""",ErinPorterS,35.10908,-106.60174,2014-10-30 20:38:27;
Watching my favorite movie of all time. #DonnieDarko,matticus0406,35.07883,-106.50594,2014-10-30 20:38:51;
I want hot cheetos with philadelphia cheese,rubycano21,32.05147,-106.44139,2014-10-30 20:39:11;
Life imitates art.,_alexrael,35.24401,-106.70581,2014-10-30 20:39:19;
#DailyDilemma best places to go tricky or treat in ABQ? Who got that Tanoan connect? Ha leave a? http://t.co/1UhynWgIlJ,AnthonyANM505,35.08933,-106.55712,2014-10-30 20:39:31;
"My name's Ainsley, but u can call me Ains ;)",Ccotter_a,35.21643,-106.69081,2014-10-30 20:39:37;
Melo and the Knicks fucked up lebrons return and everything ,_mikey_27,35.06221,-106.74791,2014-10-30 20:39:37;
How to spit female game,Ccotter_a,35.21643,-106.69081,2014-10-30 20:39:56;
? Rocking at @terrenehookah : https://t.co/tkiNqf5oC3 @GetRockbot,TerreneHookah,35.08036,-106.61423,2014-10-30 20:40:01;
@fuckluiis puss,ahoyamber,35.13183,-106.64933,2014-10-30 20:40:16;
Say it with me Drew Carey #Cleveland Sucks. Enjoy the 4 seed. #PhilJackson,shane_nation,35.17233,-106.53372,2014-10-30 20:40:36;
":) :) :) Listen to Colors of You - featuring Mike Posner, produced by J Dilla by Talib Kweli #np on #SoundCloud http://t.co/8wJ80QTCww",Juansterlicious,35.15595,-106.63281,2014-10-30 20:40:54;
"#SantaFe, NM #Education #Job: School Base Job, School Psychologist Supervisor, Santa ... at Soliant Health http://t.co/OvvoOEqeVm",Soliant_Schools,35.68698,-105.9378,2014-10-30 20:41:35;
Talking 2 u J-Schwartz,Ccotter_a,35.21635,-106.69082,2014-10-30 20:41:36;
Bum-land in Cleveland. Cavs lose to the Knicks 95-90 in home opener.,AngelaBrauer,35.0019,-106.70364,2014-10-30 20:42:03;
"@RobDxwg_: It's just me and you I promise"" don't forget me G """,sash82411,35.05787,-106.74608,2014-10-30 20:42:21;
Damn I wish Wichita state was playing at new Mexico state,ANDresThat,35.13766,-106.6443,2014-10-30 20:42:39;
"@joebrusuelas Wait -- dude, when did you go all bullish on us?",Woellert,35.18348,-106.49484,2014-10-30 20:42:43;
@fuckluiis okay ,ahoyamber,35.13483,-106.64634,2014-10-30 20:43:25;
@IAmSweetNikkie McLoving,Buxton_GT,31.85172,-106.33966,2014-10-30 20:43:30;
These are the only Kobe's I'd want to own. Other than that I still don't like him haha. ,shaaylove_,35.20408,-106.64891,2014-10-30 20:43:45;
Defan just filled my heart with So much Joy! ,ArielsYourPIMP,35.1258,-106.65798,2014-10-30 20:43:50;
"I'll bet this pleases @JacobsonMonique :) @brianabq: Cavs waterboy caught pouring Gatorade into a Powerade bottle http://t.co/6QHfK7CCCF""",RebeccaHLatham,35.18526,-106.55911,2014-10-30 20:43:58;
"@_kaylinday: ?@MagicFingaaz: @marklazerbeam http://t.co/gm3ryZCSuz?he's perfect""",UglyGod2x,35.49254,-108.84577,2014-10-30 20:44:13;
You a coon,blaisxxx,35.07376,-106.70671,2014-10-30 20:44:23;
Stefan is looooveeee ,ArielsYourPIMP,35.12581,-106.65834,2014-10-30 20:44:31;
"When Stefan cries, I cry ",ArielsYourPIMP,35.12576,-106.65836,2014-10-30 20:44:47;
I'm so sick of no one supporting me,MikaelaGotBack,35.15874,-106.60754,2014-10-30 20:45:20;
I hope Westbrook gets hurt,ANDresThat,35.13765,-106.64429,2014-10-30 20:45:40;
Wine and pumpkin seeds. This is Halloween.,jawbreaker_jett,35.07027,-106.65727,2014-10-30 20:45:50;
Eggs for dinner are always a success! #risepilates #pilatesfirstanddinnerincluded #santafe #eeeeeats @? http://t.co/Hc8KtRuGHk,risepilates,35.58162,-105.92623,2014-10-30 20:45:50;
@Didiblu3heart Really ,Buxton_GT,31.85172,-106.33964,2014-10-30 20:45:56;
So does anyone else think it's weird that the Saints are wearing yoga pants?,NTsoodle,35.13232,-106.55808,2014-10-30 20:45:59;
@MagicFingaaz @_kaylinday @marklazerbeam I just got service really,UglyGod2x,35.49589,-108.86842,2014-10-30 20:46:14;
Crew and I following the search for 10-year-old missing #RioRancho girl #AlexandraGreenwall. @KOB4 http://t.co/fY9f2sfjhy,CalebJamesKOB,35.2386,-106.69665,2014-10-30 20:46:21;
@Smile_Bryce I live there too but this my birth place,UglyGod2x,35.49588,-108.86841,2014-10-30 20:46:54;
"@josephcurl @thebirchmere ok, I had at least 5 friends at that concert. Hope u all hooked up.",Woellert,35.18348,-106.49484,2014-10-30 20:46:56;
Lousiville's uniforms are straight ,CierrRaw,35.05118,-106.63558,2014-10-30 20:46:59;
Even the political ads reference breaking bad out here.,WolfmanWit,35.10511,-106.56754,2014-10-30 20:47:19;
When a Friend is Sad - Jacobo G,_Sweet_Cesar,35.07588,-106.69314,2014-10-30 20:47:28;
I need something to do tomorrow night,MakeItMo_Nasty,35.04752,-106.67766,2014-10-30 20:47:28;
I'm glad my boss chose a pj theme for work tomorrow ,22erinq,35.50864,-105.7255,2014-10-30 20:47:48;
Bonnie is such a good hearted person ,ArielsYourPIMP,35.12586,-106.65814,2014-10-30 20:47:51;
Finally home! But sad that I didn't get to spend time with my baby before he went down for bed.,Snarky_Jen,35.21107,-106.66791,2014-10-30 20:48:21;
Somebody didn't want to get out of bed this morning... #mylesjbeagle #mybeagleboo #cockadoodledoo http://t.co/VdOe7nmjgo,Emilykke,35.06338,-106.60502,2014-10-30 20:48:26;
"Tonight sucked, that's all there is to it.",MattyKinsNM,35.2481,-106.65458,2014-10-30 20:49:01;
?@Cassi2Sassy: When a potato gets you in trouble... https://t.co/q3AbqApIta? @jvlixnn_,_londers,35.63119,-106.06468,2014-10-30 20:49:06;
My boyfriend is the best,Tori_0625,35.24929,-106.65346,2014-10-30 20:49:28;
Somebody didn't want to get out of bed this morning... #mylesjbeagle #mybeagleboo #cockadoodledoo #BeagleFreedom http://t.co/NH3gdUcLpc,Emilykke,35.06346,-106.60497,2014-10-30 20:49:30;
Sike No Smoking For Me?,Yarelita_Love,35.07787,-106.69379,2014-10-30 20:50:04;
My last RT ,ChemNutz,33.89456,-105.82001,2014-10-30 20:51:09;
?@albywolf: If I'm talking to you I'm all about you.?,Cassi2Sassy,35.04702,-106.72421,2014-10-30 20:51:34;
@missiwimberly You are correct again! As usual ma'am!,rlong812,32.18002,-107.68358,2014-10-30 20:52:18;
How come I already feel like it's 2am? ,Lauren_lovvee,35.06751,-106.63721,2014-10-30 20:53:05;
Spending my night watching tinkerbell pirate fairy with a 10 year old,its_cilla_,35.20156,-106.72374,2014-10-30 20:53:17;
@MagicFingaaz @_kaylinday @marklazerbeam I'm proud you Pop hold it down lol,UglyGod2x,35.49589,-108.86843,2014-10-30 20:53:40;
